date,settlement_date,action,fund_name,isin,symbol,quantity,price,amount,broker,portfolio_reference,raw_line
2024-07-25,2024-07-29,BUY,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,1.832969,5.7447,10.53,Winterflood,IP00824935,iShares MSCI World Small Cap / ISIN Buy 1.832969 £5.7447 £10.53 25/07/24 29/07/24 Winterflood IE00BF4RFH31 14:48:55
2024-07-25,2024-07-29,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,0.355124,34.6357,12.3,Winterflood,IP00824935,Xtrackers MSCI World Value / ISIN Buy 0.355124 £34.6357 £12.30 25/07/24 29/07/24 Winterflood IE00BL25JM42 14:48:55
2024-07-25,2024-07-29,BUY,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,156.2862,6.06,Winterflood,IP00824935,iShares FTSE 100 / ISIN IE00B53HP851 Buy 0.038775 £156.2862 £6.06 25/07/24 29/07/24 Winterflood 14:48:55
2024-07-25,2024-07-29,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.238762 £17.1719 £4.10 25/07/24 29/07/24 Winterflood Years,LU1439943090,LU1439943090,0.0,17.1719,4.1,Winterflood,IP00824935,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.238762 £17.1719 £4.10 25/07/24 29/07/24 Winterflood Years / ISIN LU1439943090 14:48:55
2024-07-25,2024-07-29,BUY,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.189145,48.7456,9.22,Winterflood,IP00824935,Xtrackers MSCI World Momentum / ISIN Buy 0.189145 £48.7456 £9.22 25/07/24 29/07/24 Winterflood IE00BL25JP72 14:48:55
2024-07-25,2024-07-29,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,0.343863,24.1956,8.32,Winterflood,IP00824935,Vanguard Global Aggregate Bonds / ISIN Buy 0.343863 £24.1956 £8.32 25/07/24 29/07/24 Winterflood IE00BG47K971 14:48:55
2024-07-25,2024-07-29,BUY,iShares MSCI World Minimum Volatility Buy 0.249551 £50.1300 £12.51 25/07/24 29/07/24 Winterflood,IE00B8FHGS14,IE00B8FHGS14,0.249551,50.13,12.51,Winterflood,IP00824935,iShares MSCI World Minimum Volatility Buy 0.249551 £50.1300 £12.51 25/07/24 29/07/24 Winterflood / ISIN IE00B8FHGS14 14:48:55
2024-08-27,2024-08-29,BUY,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,161.0109,5.95,Winterflood,IP00824935,iShares FTSE 100 / ISIN IE00B53HP851 Buy 0.036954 £161.0109 £5.95 27/08/24 29/08/24 Winterflood 14:22:20
2024-08-27,2024-08-29,BUY,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.194192,49.693,9.65,Winterflood,IP00824935,Xtrackers MSCI World Momentum / ISIN Buy 0.194192 £49.6930 £9.65 27/08/24 29/08/24 Winterflood IE00BL25JP72 14:22:20
2024-08-27,2024-08-29,BUY,"Amundi Smart Overnight Return GBP Buy 0.003464 £1,140.3002 £3.95 27/08/24 29/08/24 Winterflood Hedged",LU1230136894,LU1230136894,0.003464,1140.3002,3.95,Winterflood,IP00824935,"Amundi Smart Overnight Return GBP Buy 0.003464 £1,140.3002 £3.95 27/08/24 29/08/24 Winterflood Hedged / ISIN LU1230136894 14:22:20"
2024-08-27,2024-08-29,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,0.333527,34.39,11.47,Winterflood,IP00824935,Xtrackers MSCI World Value / ISIN Buy 0.333527 £34.3900 £11.47 27/08/24 29/08/24 Winterflood IE00BL25JM42 14:22:21
2024-08-27,2024-08-29,BUY,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.18315,54.054,9.9,Winterflood,IP00824935,Xtrackers MSCI World Quality / ISIN Buy 0.183150 £54.0540 £9.90 27/08/24 29/08/24 Winterflood IE00BL25JL35 14:22:22
2024-08-27,2024-08-29,BUY,Xtrackers S&P Europe ex UK,IE00BGV5VM45,IE00BGV5VM45,0.373371,60.6367,22.64,Winterflood,IP00824935,Xtrackers S&P Europe ex UK / ISIN Buy 0.373371 £60.6367 £22.64 27/08/24 29/08/24 Winterflood IE00BGV5VM45 14:22:23
2024-08-27,2024-08-29,BUY,Lyxor Core UK Government Bond,LU1407892592,LU1407892592,0.038191,105.5222,4.03,Lyxor Core,IP00824935,Lyxor Core UK Government Bond / ISIN Buy 0.038191 £105.5222 £4.03 27/08/24 29/08/24 Internal LU1407892592 14:22:23 Counterparty
2024-08-27,2024-08-29,BUY,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,1.710652,5.7346,9.81,World Small,IP00824935,iShares MSCI World Small Cap / ISIN Buy 1.710652 £5.7346 £9.81 27/08/24 29/08/24 Internal IE00BF4RFH31 14:22:23 Counterparty
2024-08-27,2024-08-29,BUY,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,92.9176,55.96,Counterparty,IP00824935,Xtrackers S&P 500 / ISIN IE00BM67HX07 Buy 0.602254 £92.9176 £55.96 27/08/24 29/08/24 Internal 14:22:23 Counterparty
2024-08-27,2024-08-29,BUY,iShares MSCI World Minimum Volatility Buy 0.239303 £51.6500 £12.36 27/08/24 29/08/24 Winterflood,IE00B8FHGS14,IE00B8FHGS14,0.239303,51.65,12.36,Winterflood,IP00824935,iShares MSCI World Minimum Volatility Buy 0.239303 £51.6500 £12.36 27/08/24 29/08/24 Winterflood / ISIN IE00B8FHGS14 14:22:23
2024-08-27,2024-08-29,BUY,Vanguard FTSE Emerging Markets,IE00B3VVMM84,IE00B3VVMM84,0.415929,45.9934,19.13,Winterflood,IP00824935,Vanguard FTSE Emerging Markets / ISIN Buy 0.415929 £45.9934 £19.13 27/08/24 29/08/24 Winterflood IE00B3VVMM84 14:22:23
2024-08-27,2024-08-29,BUY,SPDR S&P 500,IE00B6YX5C33,IE00B6YX5C33,500.0,424.714,17.9,Counterparty,IP00824935,SPDR S&P 500 / ISIN IE00B6YX5C33 Buy 0.042146 £424.7140 £17.90 27/08/24 29/08/24 Internal 14:22:24 Counterparty
2024-08-27,2024-08-29,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,0.329111,24.7029,8.13,Winterflood,IP00824935,Vanguard Global Aggregate Bonds / ISIN Buy 0.329111 £24.7029 £8.13 27/08/24 29/08/24 Winterflood IE00BG47K971 14:22:24
2024-08-27,2024-08-29,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.230212 £17.2449 £3.97 27/08/24 29/08/24 Winterflood Years,LU1439943090,LU1439943090,0.0,17.2449,3.97,Winterflood,IP00824935,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.230212 £17.2449 £3.97 27/08/24 29/08/24 Winterflood Years / ISIN LU1439943090 14:22:25
2024-09-10,2024-09-12,BUY,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,158.7301,0.11,None,IP00824935,iShares FTSE 100 / ISIN IE00B53HP851 Buy 0.000693 £158.7301 £0.11 10/09/24 12/09/24 None 11:49:09
2024-09-10,2024-09-12,BUY,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.135518,47.6689,6.46,World Momentum,IP00824935,Xtrackers MSCI World Momentum / ISIN Buy 0.135518 £47.6689 £6.46 10/09/24 12/09/24 None IE00BL25JP72 11:49:09
2024-09-10,2024-09-12,BUY,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.025949,52.7958,1.37,World Quality,IP00824935,Xtrackers MSCI World Quality / ISIN Buy 0.025949 £52.7958 £1.37 10/09/24 12/09/24 None IE00BL25JL35 11:49:09
2024-09-10,2024-09-12,BUY,SPDR S&P 500,IE00B6YX5C33,IE00B6YX5C33,500.0,416.6666,0.06,None,IP00824935,SPDR S&P 500 / ISIN IE00B6YX5C33 Buy 0.000144 £416.6666 £0.06 10/09/24 12/09/24 None 11:49:09
2024-09-10,2024-09-12,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,0.153415,33.8949,5.2,World Value,IP00824935,Xtrackers MSCI World Value / ISIN Buy 0.153415 £33.8949 £5.20 10/09/24 12/09/24 None IE00BL25JM42 11:49:09
2024-09-10,2024-09-12,BUY,Lyxor Core UK Government Bond,LU1407892592,LU1407892592,0.199044,106.71,21.24,Lyxor Core,IP00824935,Lyxor Core UK Government Bond / ISIN Buy 0.199044 £106.7100 £21.24 10/09/24 12/09/24 None LU1407892592 11:49:10
2024-09-10,2024-09-12,BUY,Xtrackers S&P Europe ex UK,IE00BGV5VM45,IE00BGV5VM45,0.258434,59.3962,15.35,Unknown,IP00824935,Xtrackers S&P Europe ex UK / ISIN Buy 0.258434 £59.3962 £15.35 10/09/24 12/09/24 None IE00BGV5VM45 11:49:10
2024-09-10,2024-09-12,BUY,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,0.479728,5.6073,2.69,World Small,IP00824935,iShares MSCI World Small Cap / ISIN Buy 0.479728 £5.6073 £2.69 10/09/24 12/09/24 None IE00BF4RFH31 11:49:19
2024-09-10,2024-09-12,SELL,Vanguard FTSE Emerging Markets,IE00B3VVMM84,IE00B3VVMM84,4.915969,45.283,222.61,Emerging Markets,IP00824935,Vanguard FTSE Emerging Markets / ISIN Sell 4.915969 £45.2830 £222.61 10/09/24 12/09/24 None IE00B3VVMM84 11:49:19
2024-09-10,2024-09-12,SELL,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,90.5248,19.49,None,IP00824935,Xtrackers S&P 500 / ISIN IE00BM67HX07 Sell 0.215300 £90.5248 £19.49 10/09/24 12/09/24 None 11:49:19
2024-09-10,2024-09-12,SELL,"Amundi Smart Overnight Return GBP Sell 0.000464 £1,142.2413 £0.53 10/09/24 12/09/24 None Hedged",LU1230136894,LU1230136894,0.000464,1142.2413,0.53,Amundi Smart,IP00824935,"Amundi Smart Overnight Return GBP Sell 0.000464 £1,142.2413 £0.53 10/09/24 12/09/24 None Hedged / ISIN LU1230136894 11:49:20"
2024-09-10,2024-09-12,SELL,iShares MSCI World Minimum Volatility Sell 0.164299 £52.1001 £8.56 10/09/24 12/09/24 None,IE00B8FHGS14,IE00B8FHGS14,0.164299,52.1001,8.56,World Minimum,IP00824935,iShares MSCI World Minimum Volatility Sell 0.164299 £52.1001 £8.56 10/09/24 12/09/24 None / ISIN IE00B8FHGS14 11:49:20
2024-09-10,2024-09-12,SELL,Amundi FTSE Actuaries UK Gilts 0-5 Sell 0.054787 £17.3398 £0.95 10/09/24 12/09/24 None Years,LU1439943090,LU1439943090,0.0,17.3398,0.95,None Years,IP00824935,Amundi FTSE Actuaries UK Gilts 0-5 Sell 0.054787 £17.3398 £0.95 10/09/24 12/09/24 None Years / ISIN LU1439943090 11:49:26
2024-09-10,2024-09-12,BUY,Unknown Fund,IE00BKM4GZ66,IE00BKM4GZ66,8.957414,25.8757,231.78,Emerging Markets,IP00824935,iShares MSCI Emerging Markets IMI / Buy 8.957414 £25.8757 £231.78 10/09/24 12/09/24 None ISIN IE00BKM4GZ66 11:49:26
2024-09-10,2024-09-12,SELL,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,0.168827,24.8775,4.2,Vanguard Global,IP00824935,Vanguard Global Aggregate Bonds / ISIN Sell 0.168827 £24.8775 £4.20 10/09/24 12/09/24 None IE00BG47K971 11:54:26
2024-09-25,2024-09-27,BUY,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,159.2848,7.43,None,IP00824935,iShares FTSE 100 / ISIN IE00B53HP851 Buy 0.046646 £159.2848 £7.43 25/09/24 27/09/24 None 14:29:00
2024-09-25,2024-09-27,BUY,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.128827,50.4552,6.5,World Momentum,IP00824935,Xtrackers MSCI World Momentum / ISIN Buy 0.128827 £50.4552 £6.50 25/09/24 27/09/24 None IE00BL25JP72 14:29:01
2024-09-25,2024-09-27,BUY,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.203907,53.799,10.97,World Quality,IP00824935,Xtrackers MSCI World Quality / ISIN Buy 0.203907 £53.7990 £10.97 25/09/24 27/09/24 None IE00BL25JL35 14:29:01
2024-09-25,2024-09-27,BUY,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,1.638604,5.7487,9.42,World Small,IP00824935,iShares MSCI World Small Cap / ISIN Buy 1.638604 £5.7487 £9.42 25/09/24 27/09/24 None IE00BF4RFH31 14:29:01
2024-09-25,2024-09-27,BUY,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,94.955,39.88,None,IP00824935,Xtrackers S&P 500 / ISIN IE00BM67HX07 Buy 0.419988 £94.9550 £39.88 25/09/24 27/09/24 None 14:29:01
2024-09-25,2024-09-27,BUY,iShares MSCI World Minimum Volatility Buy 0.340206 £51.2924 £17.45 25/09/24 27/09/24 None,IE00B8FHGS14,IE00B8FHGS14,0.340206,51.2924,17.45,World Minimum,IP00824935,iShares MSCI World Minimum Volatility Buy 0.340206 £51.2924 £17.45 25/09/24 27/09/24 None / ISIN IE00B8FHGS14 14:29:01
2024-09-25,2024-09-27,BUY,Xtrackers S&P Europe ex UK,IE00BGV5VM45,IE00BGV5VM45,0.477254,59.968,28.62,Unknown,IP00824935,Xtrackers S&P Europe ex UK / ISIN Buy 0.477254 £59.9680 £28.62 25/09/24 27/09/24 None IE00BGV5VM45 14:29:01
2024-09-25,2024-09-27,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.300418 £17.3425 £5.21 25/09/24 27/09/24 None Years,LU1439943090,LU1439943090,0.0,17.3425,5.21,None Years,IP00824935,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.300418 £17.3425 £5.21 25/09/24 27/09/24 None Years / ISIN LU1439943090 14:29:01
2024-09-25,2024-09-27,BUY,"Amundi Smart Overnight Return GBP Buy 0.004453 £1,145.2953 £5.10 25/09/24 27/09/24 None Hedged",LU1230136894,LU1230136894,0.004453,1145.2953,5.1,Amundi Smart,IP00824935,"Amundi Smart Overnight Return GBP Buy 0.004453 £1,145.2953 £5.10 25/09/24 27/09/24 None Hedged / ISIN LU1230136894 14:29:02"
2024-09-25,2024-09-27,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,0.40854,24.918,10.18,Vanguard Global,IP00824935,Vanguard Global Aggregate Bonds / ISIN Buy 0.408540 £24.9180 £10.18 25/09/24 27/09/24 None IE00BG47K971 14:29:02
2024-09-25,2024-09-27,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,0.393143,34.3895,13.52,World Value,IP00824935,Xtrackers MSCI World Value / ISIN Buy 0.393143 £34.3895 £13.52 25/09/24 27/09/24 None IE00BL25JM42 14:29:02
2024-09-25,2024-09-27,BUY,SPDR S&P 500,IE00B6YX5C33,IE00B6YX5C33,500.0,427.8449,18.93,None,IP00824935,SPDR S&P 500 / ISIN IE00B6YX5C33 Buy 0.044245 £427.8449 £18.93 25/09/24 27/09/24 None 14:29:02
2024-09-25,2024-09-27,BUY,Unknown Fund,IE00BKM4GZ66,IE00BKM4GZ66,0.55765,27.1675,15.15,Emerging Markets,IP00824935,iShares MSCI Emerging Markets IMI / Buy 0.557650 £27.1675 £15.15 25/09/24 27/09/24 None ISIN IE00BKM4GZ66 14:29:02
2024-09-25,2024-09-27,BUY,Lyxor Core UK Government Bond,LU1407892592,LU1407892592,0.078244,105.8228,8.28,Lyxor Core,IP00824935,Lyxor Core UK Government Bond / ISIN Buy 0.078244 £105.8228 £8.28 25/09/24 27/09/24 None LU1407892592 14:29:03
2024-10-25,2024-10-29,BUY,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.137311,52.29,7.18,World Momentum,IP00824935,Xtrackers MSCI World Momentum / ISIN Buy 0.137311 £52.2900 £7.18 25/10/24 29/10/24 None IE00BL25JP72 14:54:41
2024-10-25,2024-10-29,BUY,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,97.0179,53.33,None,IP00824935,Xtrackers S&P 500 / ISIN IE00BM67HX07 Buy 0.549692 £97.0179 £53.33 25/10/24 29/10/24 None 14:54:41
2024-10-25,2024-10-29,BUY,Unknown Fund,IE00BKM4GZ66,IE00BKM4GZ66,0.692001,27.7022,19.17,Emerging Markets,IP00824935,iShares MSCI Emerging Markets IMI / Buy 0.692001 £27.7022 £19.17 25/10/24 29/10/24 None ISIN IE00BKM4GZ66 14:54:41
2024-10-25,2024-10-29,BUY,"Amundi Smart Overnight Return GBP Buy 0.004058 £1,150.8132 £4.67 25/10/24 29/10/24 None Hedged",LU1230136894,LU1230136894,0.004058,1150.8132,4.67,Amundi Smart,IP00824935,"Amundi Smart Overnight Return GBP Buy 0.004058 £1,150.8132 £4.67 25/10/24 29/10/24 None Hedged / ISIN LU1230136894 14:54:41"
2024-10-25,2024-10-29,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,0.359599,34.9556,12.57,World Value,IP00824935,Xtrackers MSCI World Value / ISIN Buy 0.359599 £34.9556 £12.57 25/10/24 29/10/24 None IE00BL25JM42 14:54:41
2024-10-25,2024-10-29,BUY,iShares MSCI World Minimum Volatility Buy 0.208717 £52.7029 £11.00 25/10/24 29/10/24 None,IE00B8FHGS14,IE00B8FHGS14,0.208717,52.7029,11.0,World Minimum,IP00824935,iShares MSCI World Minimum Volatility Buy 0.208717 £52.7029 £11.00 25/10/24 29/10/24 None / ISIN IE00B8FHGS14 14:54:41
2024-10-25,2024-10-29,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,0.451076,24.6521,11.12,Vanguard Global,IP00824935,Vanguard Global Aggregate Bonds / ISIN Buy 0.451076 £24.6521 £11.12 25/10/24 29/10/24 None IE00BG47K971 14:54:41
2024-10-25,2024-10-29,BUY,Xtrackers S&P Europe ex UK,IE00BGV5VM45,IE00BGV5VM45,0.504468,60.0038,30.27,Unknown,IP00824935,Xtrackers S&P Europe ex UK / ISIN Buy 0.504468 £60.0038 £30.27 25/10/24 29/10/24 None IE00BGV5VM45 14:54:41
2024-10-25,2024-10-29,BUY,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.144813,55.6579,8.06,World Quality,IP00824935,Xtrackers MSCI World Quality / ISIN Buy 0.144813 £55.6579 £8.06 25/10/24 29/10/24 None IE00BL25JL35 14:54:42
2024-10-25,2024-10-29,BUY,SPDR S&P 500,IE00B6YX5C33,IE00B6YX5C33,500.0,450.5222,10.18,None,IP00824935,SPDR S&P 500 / ISIN IE00B6YX5C33 Buy 0.022596 £450.5222 £10.18 25/10/24 29/10/24 None 14:54:42
2024-10-25,2024-10-29,BUY,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,1.678167,5.8694,9.85,World Small,IP00824935,iShares MSCI World Small Cap / ISIN Buy 1.678167 £5.8694 £9.85 25/10/24 29/10/24 None IE00BF4RFH31 14:54:42
2024-10-25,2024-10-29,BUY,Lyxor Core UK Government Bond,LU1407892592,LU1407892592,0.080471,104.5096,8.41,Lyxor Core,IP00824935,Lyxor Core UK Government Bond / ISIN Buy 0.080471 £104.5096 £8.41 25/10/24 29/10/24 None LU1407892592 14:54:42
2024-10-25,2024-10-29,BUY,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,159.6561,7.17,None,IP00824935,iShares FTSE 100 / ISIN IE00B53HP851 Buy 0.044909 £159.6561 £7.17 25/10/24 29/10/24 None 14:54:42
2024-10-25,2024-10-29,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.285673 £17.3275 £4.95 25/10/24 29/10/24 None Years,LU1439943090,LU1439943090,0.0,17.3275,4.95,None Years,IP00824935,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.285673 £17.3275 £4.95 25/10/24 29/10/24 None Years / ISIN LU1439943090 14:54:42
2024-11-25,2024-11-27,BUY,iShares MSCI World Minimum Volatility Buy 0.162833 £54.9028 £8.94 25/11/24 27/11/24 None,IE00B8FHGS14,IE00B8FHGS14,0.162833,54.9028,8.94,World Minimum,IP00824935,iShares MSCI World Minimum Volatility Buy 0.162833 £54.9028 £8.94 25/11/24 27/11/24 None / ISIN IE00B8FHGS14 15:27:29
2024-11-25,2024-11-27,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,0.28005,36.1721,10.13,World Value,IP00824935,Xtrackers MSCI World Value / ISIN Buy 0.280050 £36.1721 £10.13 25/11/24 27/11/24 None IE00BL25JM42 15:27:30
2024-11-25,2024-11-27,BUY,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.139951,57.5915,8.06,World Quality,IP00824935,Xtrackers MSCI World Quality / ISIN Buy 0.139951 £57.5915 £8.06 25/11/24 27/11/24 None IE00BL25JL35 15:27:30
2024-11-25,2024-11-27,BUY,"Amundi Smart Overnight Return GBP Buy 0.004354 £1,155.2595 £5.03 25/11/24 27/11/24 None Hedged",LU1230136894,LU1230136894,0.004354,1155.2595,5.03,Amundi Smart,IP00824935,"Amundi Smart Overnight Return GBP Buy 0.004354 £1,155.2595 £5.03 25/11/24 27/11/24 None Hedged / ISIN LU1230136894 15:27:30"
2024-11-25,2024-11-27,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,0.418322,24.6699,10.32,Vanguard Global,IP00824935,Vanguard Global Aggregate Bonds / ISIN Buy 0.418322 £24.6699 £10.32 25/11/24 27/11/24 None IE00BG47K971 15:27:30
2024-11-25,2024-11-27,BUY,Unknown Fund,IE00BKM4GZ66,IE00BKM4GZ66,0.993279,27.5048,27.32,Emerging Markets,IP00824935,iShares MSCI Emerging Markets IMI / Buy 0.993279 £27.5048 £27.32 25/11/24 27/11/24 None ISIN IE00BKM4GZ66 15:27:30
2024-11-25,2024-11-27,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.304850 £17.3199 £5.28 25/11/24 27/11/24 None Years,LU1439943090,LU1439943090,0.0,17.3199,5.28,None Years,IP00824935,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.304850 £17.3199 £5.28 25/11/24 27/11/24 None Years / ISIN LU1439943090 15:27:30
2024-11-25,2024-11-27,BUY,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,0.229722,6.399,1.47,World Small,IP00824935,iShares MSCI World Small Cap / ISIN Buy 0.229722 £6.3990 £1.47 25/11/24 27/11/24 None IE00BF4RFH31 15:27:31
2024-11-25,2024-11-27,BUY,SPDR S&P 500,IE00B6YX5C33,IE00B6YX5C33,500.0,476.6371,8.13,None,IP00824935,SPDR S&P 500 / ISIN IE00B6YX5C33 Buy 0.017057 £476.6371 £8.13 25/11/24 27/11/24 None 15:27:31
2024-11-25,2024-11-27,BUY,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.126752,54.5947,6.92,World Momentum,IP00824935,Xtrackers MSCI World Momentum / ISIN Buy 0.126752 £54.5947 £6.92 25/11/24 27/11/24 None IE00BL25JP72 15:27:31
2024-11-25,2024-11-27,BUY,Lyxor Core UK Government Bond,LU1407892592,LU1407892592,0.083639,104.138,8.71,Lyxor Core,IP00824935,Lyxor Core UK Government Bond / ISIN Buy 0.083639 £104.1380 £8.71 25/11/24 27/11/24 None LU1407892592 15:27:31
2024-11-25,2024-11-27,BUY,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,99.4343,49.22,None,IP00824935,Xtrackers S&P 500 / ISIN IE00BM67HX07 Buy 0.495000 £99.4343 £49.22 25/11/24 27/11/24 None 15:27:31
2024-11-25,2024-11-27,BUY,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,160.7818,7.65,None,IP00824935,iShares FTSE 100 / ISIN IE00B53HP851 Buy 0.047580 £160.7818 £7.65 25/11/24 27/11/24 None 15:27:31
2024-11-25,2024-11-27,BUY,Xtrackers S&P Europe ex UK,IE00BGV5VM45,IE00BGV5VM45,0.67425,58.4946,39.44,Unknown,IP00824935,Xtrackers S&P Europe ex UK / ISIN Buy 0.674250 £58.4946 £39.44 25/11/24 27/11/24 None IE00BGV5VM45 15:27:31
2024-12-27,2024-12-31,BUY,"Amundi Smart Overnight Return GBP Buy 0.002740 £1,160.5839 £3.18 27/12/24 31/12/24 None Hedged",LU1230136894,LU1230136894,0.00274,1160.5839,3.18,Amundi Smart,IP00824935,"Amundi Smart Overnight Return GBP Buy 0.002740 £1,160.5839 £3.18 27/12/24 31/12/24 None Hedged / ISIN LU1230136894 15:55:00"
2024-12-27,2024-12-31,BUY,Lyxor Core UK Government Bond,LU1407892592,LU1407892592,0.090104,99.4406,8.96,Lyxor Core,IP00824935,Lyxor Core UK Government Bond / ISIN Buy 0.090104 £99.4406 £8.96 27/12/24 31/12/24 None LU1407892592 15:55:06
2024-12-27,2024-12-31,BUY,Xtrackers S&P Europe ex UK,IE00BGV5VM45,IE00BGV5VM45,0.406964,58.1378,23.66,Unknown,IP00824935,Xtrackers S&P Europe ex UK / ISIN Buy 0.406964 £58.1378 £23.66 27/12/24 31/12/24 None IE00BGV5VM45 15:55:06
2024-12-27,2024-12-31,BUY,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,2.588837,6.0374,15.63,World Small,IP00824935,iShares MSCI World Small Cap / ISIN Buy 2.588837 £6.0374 £15.63 27/12/24 31/12/24 None IE00BF4RFH31 15:55:06
2024-12-27,2024-12-31,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,0.404759,35.2802,14.28,World Value,IP00824935,Xtrackers MSCI World Value / ISIN Buy 0.404759 £35.2802 £14.28 27/12/24 31/12/24 None IE00BL25JM42 15:55:06
2024-12-27,2024-12-31,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.270588 £17.0000 £4.60 27/12/24 31/12/24 None Years,LU1439943090,LU1439943090,0.0,17.0,4.6,None Years,IP00824935,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.270588 £17.0000 £4.60 27/12/24 31/12/24 None Years / ISIN LU1439943090 15:55:06
2024-12-27,2024-12-31,BUY,Unknown Fund,IE00BKM4GZ66,IE00BKM4GZ66,0.73227,27.285,19.98,Emerging Markets,IP00824935,iShares MSCI Emerging Markets IMI / Buy 0.732270 £27.2850 £19.98 27/12/24 31/12/24 None ISIN IE00BKM4GZ66 15:55:06
2024-12-27,2024-12-31,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,0.317583,24.5919,7.81,Vanguard Global,IP00824935,Vanguard Global Aggregate Bonds / ISIN Buy 0.317583 £24.5919 £7.81 27/12/24 31/12/24 None IE00BG47K971 15:55:07
2024-12-27,2024-12-31,BUY,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.155155,54.3327,8.43,World Momentum,IP00824935,Xtrackers MSCI World Momentum / ISIN Buy 0.155155 £54.3327 £8.43 27/12/24 31/12/24 None IE00BL25JP72 15:55:07
2024-12-27,2024-12-31,BUY,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,99.0615,46.38,None,IP00824935,Xtrackers S&P 500 / ISIN IE00BM67HX07 Buy 0.468194 £99.0615 £46.38 27/12/24 31/12/24 None 15:55:07
2024-12-27,2024-12-31,BUY,iShares MSCI World Minimum Volatility Buy 0.301638 £53.0768 £16.01 27/12/24 31/12/24 None,IE00B8FHGS14,IE00B8FHGS14,0.301638,53.0768,16.01,World Minimum,IP00824935,iShares MSCI World Minimum Volatility Buy 0.301638 £53.0768 £16.01 27/12/24 31/12/24 None / ISIN IE00B8FHGS14 15:55:07
